,nose_scaled_x,nose_scaled_y,nose_score,left_eye_scaled_x,left_eye_scaled_y,left_eye_score,right_eye_scaled_x,right_eye_scaled_y,right_eye_score,left_ear_scaled_x,left_ear_scaled_y,left_ear_score,right_ear_scaled_x,right_ear_scaled_y,right_ear_score,left_shoulder_scaled_x,left_shoulder_scaled_y,left_shoulder_score,right_shoulder_scaled_x,right_shoulder_scaled_y,right_shoulder_score,left_elbow_scaled_x,left_elbow_scaled_y,left_elbow_score,right_elbow_scaled_x,right_elbow_scaled_y,right_elbow_score,left_wrist_scaled_x,left_wrist_scaled_y,left_wrist_score,right_wrist_scaled_x,right_wrist_scaled_y,right_wrist_score,left_hip_scaled_x,left_hip_scaled_y,left_hip_score,right_hip_scaled_x,right_hip_scaled_y,right_hip_score,left_knee_scaled_x,left_knee_scaled_y,left_knee_score,right_knee_scaled_x,right_knee_scaled_y,right_knee_score,left_ankle_scaled_x,left_ankle_scaled_y,left_ankle_score,right_ankle_scaled_x,right_ankle_scaled_y,right_ankle_score,pose
./dataset-for-classification/malasana/9035bbe9f1423db20efd39e2877baeb56b1a208fe931bf7fe25e557c81e120f1.png,0.49765986,0.04511279,1.8639616,0.5585023,0.0,1.7581477,0.44305772,0.002506256,0.9455526,0.6302652,0.04010026,1.7630241,0.36661464,0.03884712,3.3138406,0.73790956,0.30701756,0.47334886,0.25117004,0.3045113,0.3631446,0.9953198,0.6077695,0.34993264,0.0,0.60526323,0.66140324,0.5569422,0.56516296,0.6875968,0.4196568,0.5789474,0.78165674,0.6864275,0.8295739,0.20694195,0.3400936,0.8395991,0.17580234,0.99999994,0.602757,0.14012814,0.034321383,0.5989976,0.0846017,0.8861155,1.0000001,0.48624638,0.08892354,0.9924813,0.35376146,32
./dataset-for-classification/ardha-uttanasana/a8f7dc9722ed781132bdb47802c871665f64ee4393cc99863e5a9de2292f4b0d.png,0.60171306,0.17443608,0.76522547,0.6284796,0.15037592,0.48015463,0.627409,0.12781955,0.60676575,0.6498929,0.11428569,0.07052001,0.60064244,0.045112774,0.17994443,0.47965738,0.11278193,0.07721758,0.46359745,0.0,0.14141932,0.77087796,0.08270675,0.14836966,0.7719486,0.08270675,0.80947864,0.99357605,0.03759399,0.105009295,1.0,0.034586444,0.64696735,0.06852248,0.087218046,0.10723416,0.0,0.027067661,0.1990362,0.06316915,0.5368421,0.6770253,0.031049237,0.5533834,0.5667968,0.11349034,0.8646616,0.5900141,0.061027825,1.0,0.23875834,8
./dataset-for-classification/supta-virasana/fb3c9168abf859caf27884e4a140ac420fbd675bc9eac739acec31dd636e4ddd.png,0.050718512,0.0,0.9435045,0.030431103,0.0,0.31017113,0.01098901,0.05864661,1.0654598,0.0,0.21954885,0.36733678,0.002535928,0.21954885,0.7420799,0.21386304,0.07218045,0.1611798,0.016060863,0.32781956,0.29250133,0.99999994,0.68120295,0.1267237,0.13186812,0.56090224,1.007728,0.30600166,0.6721804,0.45239472,0.30346578,0.67518795,0.6702816,0.6010143,0.29022557,0.08352271,0.3879966,0.38796988,0.08189765,0.99323756,0.6887218,0.117413655,0.8419273,1.0,0.15426892,0.9881657,0.4992481,0.09133546,0.31107354,0.6827067,0.1436203,56
./dataset-for-classification/viparita-karani/fc05298949926f3a1e994e1b80aaf98088c3cfef65fd6da0b51478ab3d035f15.png,0.68666667,0.0,0.26907194,0.72333336,0.06550193,0.1949731,0.725,0.061135292,0.2518264,0.57000005,0.99999976,0.037280988,0.8666667,0.7772925,0.034648526,0.39999998,0.65502167,0.10194306,0.81666666,0.28820944,0.066769436,0.0,0.6899564,0.20010838,0.99833333,0.69868994,0.14232431,0.29333332,0.08733606,0.44711405,0.7933333,0.17030549,0.122778066,0.47,0.10480356,0.08099157,0.49833333,0.12227082,0.021596288,0.9866667,0.7598252,0.04766934,1.0,0.7510917,0.054798782,0.27666664,0.44541478,0.064843886,0.25333333,0.42358065,0.09852985,74
./dataset-for-classification/virabhadrasana-ii/26cd644afbfbae3e2ec34428c749e8d34f298a1b9a18ba2251d53efc6f0a9e03.png,0.39076152,0.024844728,4.6080017,0.41697875,0.0,1.383881,0.3882647,0.001552783,4.4162107,0.48689136,0.004658371,2.6782215,0.47815236,0.004658371,0.8427814,0.5630462,0.17546585,1.1424602,0.38077405,0.19254658,1.5980718,0.77403235,0.17391303,4.723223,0.17103618,0.17080745,3.5950546,0.94756556,0.1801242,1.2411649,0.0,0.15062112,2.1959696,0.5555556,0.59472054,1.3791643,0.40823975,0.5993789,1.2123144,0.81023717,0.812112,0.8304531,0.15855181,0.67701864,1.147401,1.0,1.0000001,0.48950878,0.15230963,1.0000001,0.9112337,76
./dataset-for-classification/bitilasana/2c17feefbc94983d98eebfd9367bd80d9d26e9792154bfc412c9bd8f87a29c57.png,1.0,0.035493836,0.8581436,1.0,0.001543209,0.63820106,1.0,0.0,0.7879006,0.87936497,0.027777776,0.55245495,0.89629614,0.027777776,1.2703934,0.7132274,0.2006173,0.20221612,0.7936506,0.2546296,0.3980661,0.78306866,0.64197516,0.09523024,0.78306866,0.64043206,0.7916135,0.0,0.93672836,0.26528952,0.79470885,0.9675926,0.61025214,0.33439147,0.3796296,0.09403131,0.3460316,0.37654316,0.25966707,0.3269841,0.92129624,0.32378623,0.32275122,0.9521605,0.36153588,0.0,0.91975296,0.1906295,0.7989416,0.9999999,0.13960989,16
./dataset-for-classification/makarasana/3a109060a92e314c0c32c0d6f39ee812e849fb2191e6e988599adfc118516592.png,0.0,0.068749994,0.8900408,0.055769242,0.006249994,2.8655229,0.038461544,0.0,0.4240867,0.22500005,0.11249998,1.2510738,0.2269231,0.11249998,0.61140066,0.43846157,0.490625,0.2430815,0.34230772,0.46562496,0.060044717,0.9519232,0.9000001,0.30446503,0.9634615,0.90625,0.23409033,0.6211539,1.0,0.48765555,0.61538464,1.0,0.5162386,0.9057693,0.9749999,0.04527412,0.89038473,0.734375,0.11508375,0.9846155,0.92499995,0.13456027,1.0,0.95624995,0.043982364,0.98653847,0.94375,0.034290798,0.6192308,0.98749995,0.10928986,31
./dataset-for-classification/sukhasana/a4e8f15584a366c129f64894855d9efb544eff4b5a8b9ad234f6edd7e6e5d3cc.png,0.47635135,0.050314456,1.1918691,0.535473,0.0,2.9737396,0.41722974,0.0,4.2405133,0.6030406,0.021383628,1.7697903,0.34290543,0.02264151,1.0747404,0.7263514,0.28050315,0.43665817,0.277027,0.28679246,0.6107995,0.82432425,0.5358491,0.4328523,0.2043919,0.5496855,0.8598408,1.0,0.7144655,0.060036205,0.0,0.7371069,0.882662,0.6587838,0.7522012,0.13496982,0.37837836,0.7383648,0.13015695,0.9442568,0.7974843,0.15322787,0.09797296,1.0,0.019122116,0.3023649,0.9572327,0.051540498,0.6233108,0.9207548,0.039886005,52
./dataset-for-classification/upavistha-konasana/8817a5e0f05f973426ff84702e6ee925646c4efe4e036fb2132f32fd8311a0d7.png,0.50221044,0.035874426,2.372149,0.5225464,0.0,2.8776388,0.48541117,0.0,3.7081883,0.5552609,0.044843048,0.80287707,0.4500442,0.040358752,1.2521989,0.5959328,0.30717486,0.5707455,0.40406722,0.31390136,0.6269793,0.74889475,0.19282514,0.96707493,0.25198942,0.20627803,1.0284412,0.9071618,0.10762331,1.3226694,0.09637488,0.080717474,1.3057699,0.56145006,1.0,0.17459874,0.42351902,0.94170403,0.107242875,0.7480106,0.73542595,0.34802812,0.24049515,0.690583,0.51607066,1.0,0.40134528,0.18485434,0.0,0.26905832,0.21324717,60
./dataset-for-classification/salamba-sirsasana/1df1d702c089b8fe61d50f9ed96e7017fcea4137213ac3827788ff1d35391898.png,0.27966103,0.83089066,0.37058932,0.09039548,0.36189404,0.31952235,0.26271188,0.7316799,0.26183674,0.022598863,0.33032694,0.18288353,0.025423735,0.33145437,0.079587705,0.43502825,0.8094703,0.054601565,0.0,0.17249152,0.03611856,0.85028267,0.069898516,0.09363852,1.0,0.06877115,0.048871703,0.5367232,0.85907567,0.18713294,0.5225989,0.8579483,0.17499138,0.8983052,0.13416007,0.077188306,0.6158193,0.086809486,0.04574253,0.07344633,0.17136416,0.1553268,0.025423735,0.17587373,0.11075289,0.62429386,1.0,0.10379988,0.680791,0.0,0.17583697,49
./dataset-for-classification/adho-mukha-vrksasana/5bf6736ba406387b7fe38df4da44f217dce7f038855e03ebf7eef8cdb47f453c.png,0.20161292,0.18611988,0.27009794,0.21935484,0.15299684,0.24655162,0.03225807,0.124605685,0.41887397,0.23870972,0.05205047,0.047430743,0.15645164,0.7318612,0.53553456,0.0,0.0,0.050250288,0.025806464,0.60094637,0.12631887,0.15322584,0.9999999,0.14067164,0.44516128,0.17665613,0.14843298,0.99999994,0.5283912,0.31400225,0.99516135,0.52996844,0.20850524,0.19193551,0.7239747,0.057886757,0.15483871,0.24763408,0.036358062,0.27580646,0.93059933,0.065740325,0.15161294,0.9826498,0.07124333,0.99677426,0.52996844,0.11885018,0.283871,0.93375385,0.07134838,2
./dataset-for-classification/astavakrasana/cc912f9b3f695feec1e35b924835a4f6b6c07ee110a6edc3ac7e356213cff390.png,0.8549346,0.27272725,1.3783085,0.9155767,0.1704545,0.47699296,0.8026159,0.118181765,2.065901,0.9690844,0.06363636,0.11148798,0.6956004,0.0,0.40096018,0.9762187,0.17272723,0.121487275,0.39120093,0.040909052,0.1277933,1.0,0.99999994,0.30962366,0.3258026,0.57045466,0.09713596,0.92627823,0.7090909,0.4890574,0.017835885,0.59545463,0.44781435,0.76694405,0.99999994,0.01660363,0.41736022,0.059090912,0.05894617,0.5326991,0.6272728,0.5756725,0.4221165,0.4431818,0.100557916,0.021403074,0.6000001,0.20157093,0.0,0.56136364,0.20192066,9
./dataset-for-classification/padmasana/67165e66176eaa27d0c1fdb82b84cf181244d9e1e0f1cf59613e64ba770fb1a1.png,0.4979424,0.027027026,1.4616843,0.54938275,0.0,4.077611,0.44650215,0.0,3.199325,0.61934155,0.038851365,1.0902143,0.38271612,0.032094583,0.9184812,0.71810704,0.31250006,0.5343589,0.26748973,0.31250006,0.60075027,0.79218096,0.6469595,1.5551487,0.18724287,0.6503379,1.0072367,0.99999994,0.84290546,1.0839727,0.0,0.84628373,0.94190735,0.62345666,0.8023649,0.6374574,0.33539099,0.8006757,0.7338308,0.95061713,0.99999994,0.31975898,0.018518627,0.96790546,0.16506007,0.5288066,0.9104728,0.20899637,0.80864197,0.8057434,0.1933683,37
./dataset-for-classification/adho-mukha-svanasana/d51539fea044db1b86dbd0660ba98fbeb32ea69c7413cc61acf125c0802cf7fa.png,0.6926288,0.66843975,0.6423232,0.8261476,0.72163117,0.15765107,0.7899863,0.68439716,0.5476746,0.7705146,0.6205674,0.8782325,0.7705146,0.6170213,1.0123931,0.3755216,0.0,0.27917847,0.69401956,0.5620567,0.49711418,0.8289291,0.820922,1.0253482,0.82753843,0.822695,1.0206143,0.9610571,0.9769504,0.12931632,1.0000001,1.0,0.25344616,0.49652302,0.074468076,0.18117961,0.48261482,0.0673759,0.054348227,0.23504876,0.5248227,0.4705081,0.23783039,0.52836883,0.6285559,0.061196133,0.8812057,0.44426966,0.0,0.93971634,0.36397734,0
./dataset-for-classification/purvottanasana/d451b3e6060665e86c04783d5ea178d55e861b3dcbfa50dbaf712568a1587d4b.png,0.04947917,0.14814818,0.21938494,0.03732638,0.09803921,0.20526992,0.0,0.11546841,0.16984954,0.041666664,0.034858406,0.12958218,0.0390625,0.061002195,0.052349962,0.16059029,0.037037045,0.13148202,0.1736111,0.30718958,0.041411724,0.7699653,0.5904139,0.28311026,0.76909727,0.58823526,0.28089797,0.26215276,0.004357308,0.20298123,0.2673611,0.0,0.08630303,1.0,1.0,0.09511249,1.0,1.0,0.098205835,0.7534722,0.5620915,0.16491906,0.765625,0.583878,0.22959025,0.15625,0.9019609,0.16283137,1.0,0.9063181,0.11952924,45
./dataset-for-classification/tadasana/1d740f843c8b6d568014ce214f522bd616c8286b5e7937406077992659a1ab44.jpg,0.45416668,0.012623981,4.442706,0.50625,0.0,0.9630673,0.41250005,0.0009017214,1.2058303,0.5895834,0.037871957,1.0803701,0.36875,0.03246168,1.4428962,0.6854167,0.17673582,1.2394391,0.26458335,0.17853925,1.0259829,0.8166667,0.34174934,1.4057237,0.13958335,0.3579802,1.0252761,0.9999999,0.4887286,0.4181261,0.0,0.50946796,1.1190037,0.60833335,0.50946796,0.4479123,0.3145834,0.50856626,0.51761466,0.5854167,0.75293064,0.83664703,0.38125,0.75743914,0.9171693,0.57916677,0.9990983,0.74267566,0.45208338,1.0,0.7203022,57
./dataset-for-classification/virabhadrasana-iii/b09fc560c925d6fa7f595d2f2d9c0d471b3b8f235db06b63c853f6f431b2c8c6.png,0.7715828,0.22777784,0.17694461,0.79766196,0.1833334,0.25762868,0.76348925,0.17222226,0.293985,0.7868706,0.19444448,0.18298861,0.7868706,0.1833334,0.29717723,0.6681655,0.33333337,0.07351407,0.6474821,0.0,0.271041,0.82553965,0.20555562,0.4146403,0.8147482,0.20000005,0.5303277,1.0,0.16111112,0.7395968,1.0,0.16111112,1.06804,0.44964027,0.58888894,0.17270872,0.4505396,0.55000013,0.24463935,0.23201443,0.8777779,0.17036559,0.23021586,0.888889,0.3286832,0.0,1.0,0.7773673,0.0,1.0,0.93272525,77
./dataset-for-classification/ardha-pincha-mayurasana/5c64166663e7da25cf24198ed5b33cf249094f18d23acb4e22cb61fae8586898.png,0.22649574,0.8111703,0.42980945,0.2051282,0.7952129,0.52566123,0.20726496,0.8058511,0.5151065,0.19978634,0.6861703,0.81212264,0.19764957,0.6835107,0.4961931,0.28846154,0.6489362,0.109469496,0.19978634,0.5505319,0.11634503,0.2809829,1.0,0.61286694,0.11858975,0.89361715,0.35162127,0.0021367446,1.0,0.23721273,0.0,0.92553204,0.28121644,0.5705129,0.1569149,0.052264784,0.5673078,0.0,0.04896764,0.66132486,0.44547877,0.19134134,0.65918815,0.44547877,0.5513851,1.0,0.8045214,0.43510407,0.76282066,0.7021279,0.6539327,7
./dataset-for-classification/virabhadrasana-iii/889d261d39bca40205cef9d6e38737e2a43729ca1fe156eaabcf8aaf9a5025b3.png,0.21397379,0.21143845,1.2951394,0.20087335,0.16117848,0.54442084,0.19475982,0.17331022,0.69405043,0.2366812,0.07452339,0.16726987,0.16681221,0.13518196,0.17107213,0.29868993,0.06065857,0.15992089,0.2812227,0.10918543,0.09403717,0.130131,0.09705372,0.9351261,0.8052402,0.11438474,0.6776094,0.0,0.0,0.5579347,1.0,0.05199306,0.48404706,0.5868996,0.084922,0.15280284,0.5703057,0.07452339,0.173392,0.5938865,0.58232236,0.4590393,0.5930131,0.57019067,0.7070911,0.5886463,1.0,0.37817368,0.5886463,0.99653375,0.23512691,77
./dataset-for-classification/virabhadrasana-iii/63cef375cf7681fc8e7c1db1af146ebc17fd551db26e37320548402cdb3ca726.png,0.2162162,0.08306188,0.62351364,0.23135135,0.055374585,2.0177314,0.21405405,0.060260586,0.94830143,0.30162162,0.03257329,0.4314024,0.3059459,0.0,0.27403757,0.4,0.055374585,0.3682072,0.3664865,0.15798044,0.15796801,0.16216215,0.0960912,2.1902502,0.16108108,0.089576535,0.55892676,0.0,0.053745933,1.596797,0.0,0.052117266,0.7196478,0.70378375,0.13192183,0.21428145,0.6886486,0.13517913,0.1149656,1.0,0.1140065,0.44338986,0.9989189,0.115635164,0.43733278,0.64,0.99999994,0.36599135,0.6389189,0.9983712,0.54817617,77
./dataset-for-classification/virabhadrasana-i/6815e131ea0a4e23d8db98bd7220e3d3760a277a72c84c1a53bc871aec8ae47c.png,0.0,1.0,0.36429134,0.0,1.0,0.30643868,0.5405405,0.21683674,0.1889236,0.0,1.0,0.26056954,0.51651645,0.26530612,0.24060819,0.0,1.0,0.3158578,0.0,1.0,0.40809888,0.3348348,0.84183675,0.23237522,0.60060054,0.123724505,0.32469323,0.0,1.0,0.23764855,0.57957953,0.0,0.8598945,0.71771765,0.42602044,0.2759224,0.7252252,0.4247449,0.3100134,0.66516507,0.6862245,0.4538042,1.0000001,0.7002551,1.1832023,0.67717713,0.6875,0.33581206,0.68768764,0.6862245,0.53486276,75
./dataset-for-classification/eka-pada-rajakapotasana-ii/663ac54bb42ff631ecb7f5ee5edd0155249c2100f1251da331e5fd1718c843f2.png,0.32459015,0.034406215,2.457652,0.36721313,0.0011098683,1.7308459,0.34590167,0.0,1.326113,0.50000006,0.034406215,3.2742715,0.50491804,0.0355161,1.5051372,0.5655738,0.20421754,0.59872025,0.48196727,0.18867923,0.1420284,0.8278689,0.41176462,1.6368022,0.40163934,0.50055486,0.2019809,1.0,0.57602656,0.7146595,0.09344265,0.5416203,0.9161183,0.5491803,0.690344,0.106459215,0.5573771,0.6259711,0.1450884,0.021311492,0.6437291,0.36072314,0.0,0.6248612,0.34249616,0.114754096,0.9999999,0.33931205,0.11147541,0.99889004,0.5274017,26
./dataset-for-classification/utthita-hasta-padangustasana/4022b446e3933469a4a223aa54716aa72305744d4ad54aaad5c7da7496274401.png,0.13432838,0.027491406,1.0101795,0.16417912,0.0,2.6801744,0.14262025,0.00085909665,1.4840442,0.28026536,0.016323023,1.3325086,0.28192374,0.017182127,0.41300228,0.42288563,0.14175259,0.6308575,0.117744625,0.16237114,0.9783236,0.6882256,0.10738832,0.5173171,0.0,0.28178698,0.84345466,0.8922056,0.054123715,0.9517599,0.07131012,0.36168388,1.6863704,0.41956887,0.43298972,0.51049566,0.2238806,0.44845366,0.8855533,0.34328362,0.74828184,0.13744658,0.32669985,0.7465636,0.7805438,1.0000001,0.14003436,0.5075876,0.42288563,1.0,0.6869826,68
./dataset-for-classification/ardha-chandrasana/f96d6dddbce1c54b5518db808a21a403fcc6f7055311a2ba5e88befa1a6c02d9.jpeg,0.9934784,0.48747584,0.88098687,1.0000001,0.4913294,0.7768327,0.9956522,0.47013476,1.2501173,0.93913054,0.6107899,0.44435018,0.94565225,0.44701347,0.36260775,0.78695667,0.61657023,0.6005586,0.8391305,0.37186894,0.4873361,0.8086958,0.8188822,0.55647963,0.8304348,0.17533717,0.62883013,0.86956525,1.0,0.81722814,0.9152175,0.0,1.2920119,0.44782615,0.5491328,0.11295698,0.42826092,0.37764928,0.25851262,0.35000008,0.8439305,0.6892439,0.34130436,0.8439305,0.51121855,0.004347861,0.34296718,0.44182763,0.0,0.33911368,0.47616255,5
./dataset-for-classification/gomukhasana/e696c270d2639a5e88a26dfd716e893e5ca18108919443a44d9c70a2a1032963.png,0.4891462,0.23609844,2.3358061,0.5021708,0.20783955,1.2274269,0.48046312,0.19690064,3.1608493,0.3068017,0.17593434,0.8138382,0.3154848,0.17502278,2.055808,0.24312589,0.31267092,0.23858544,0.13892908,0.30446672,0.26935545,0.036179453,0.60984504,0.13045585,0.25325614,0.0,0.5214254,0.0,0.29170465,0.39119878,0.15918957,0.26162258,0.2581418,0.31982633,0.8523244,0.048605286,0.16063675,0.935278,0.074087344,1.0,0.9772106,0.13968825,0.96526766,0.7566089,0.25727913,0.30246016,0.898815,0.044765726,0.5962373,0.99999994,0.16781548,28
./dataset-for-classification/dandasana/66521399cfe4e31ebe98410602483c4de27f2aa228653e401b7b44bbee288741.png,0.73558366,0.048333317,4.006461,0.7566807,0.004999995,3.1892555,0.73558366,0.0066666603,2.8207316,0.8649789,0.0016666651,2.2255502,0.8677919,0.0,0.98774403,0.93389595,0.27666667,0.27213976,0.8790436,0.20833334,0.13941638,1.0,0.6983334,0.43824437,0.9254571,0.6166668,0.049854808,0.92264426,1.0,0.52538407,0.83684945,0.66999996,0.052264716,0.84106886,0.83000016,0.16615616,0.77918434,0.6983334,0.27899694,0.4571027,0.8433335,0.69572437,0.4374121,0.73333335,0.39756534,0.0,0.8900001,0.19874597,0.032348827,0.8516667,0.2886801,20
./dataset-for-classification/mayurasana/ed4368eabcfde36f7e094c4e89c6ef073d21a83302b4124b880a04f2e1615e4d.png,0.9456029,0.9930675,1.2553544,1.0,0.9653379,0.34224743,0.954669,0.93760836,0.6692502,0.90571165,0.82495654,1.10327,0.90571165,0.83188903,1.6413091,0.8132366,0.77816284,0.055991292,0.78513134,0.81802416,0.16631378,0.53399813,0.7209704,0.4498406,0.536718,0.714038,0.553362,0.4959202,0.99480057,0.5845999,0.4959202,1.0,0.8380213,0.4732547,0.44887343,0.065292515,0.5031731,0.5268631,0.08321837,0.18404353,0.24783358,0.32705995,0.18132365,0.24783358,0.40127543,0.00634633,0.0,0.19610223,0.0,0.0,0.15412448,35
./dataset-for-classification/paripurna-navasana/fa21ba2f671858e020c05fd330697a358eef1918f9a97903d61a17789f6126cc.png,0.41176456,0.03396225,1.6628548,0.4730391,0.013207555,1.2405665,0.44362742,0.0,0.8424026,0.6029412,0.09056604,1.0699464,0.60539204,0.09245288,0.8082443,0.6446077,0.29622644,0.36543557,0.5441176,0.27735847,0.14214922,0.973039,0.69811314,0.3567273,0.9828431,0.7000001,0.20654564,0.6568627,0.99999994,0.26281142,0.24509805,0.57924527,0.12735888,0.093137205,0.81698114,0.047871623,0.0,0.80188674,0.020569788,0.99999994,0.99999994,0.048683275,0.39215678,0.3981132,0.115778215,0.65441173,0.99999994,0.051702403,0.24509805,0.5773584,0.12237539,38
./dataset-for-classification/utthita-parsvakonasana/ceff8b2ef75b406c6683f14e0d833d5d0a26f00e90f1522440c8b92d443316d1.jpeg,0.04329002,0.245179,0.6289422,0.0,0.15151519,0.31779206,0.017315984,0.22314042,0.4993313,0.04978347,0.0110192895,1.1699544,0.06493503,0.0110192895,0.72316533,0.22077912,0.31129462,0.35130468,0.21212119,0.0,0.15813702,0.22727269,0.6721763,0.43485704,0.20346314,0.6611571,0.3265766,0.1883117,0.9944903,0.42489222,0.14718616,0.9559229,0.33410206,0.71645015,0.39393932,0.1932152,0.69047624,0.33608812,0.116835155,0.23809522,0.54269964,0.5209863,0.99999994,0.6639119,0.21385954,0.1883117,1.0,0.19784668,0.15800858,0.9641873,0.24559726,70
./dataset-for-classification/parsva-bakasana/b2f845e2d7667f0c29fc595ef30f064305ffe6126b94a0956e2f8cad835e2f62.png,0.67630047,0.79618776,2.4651074,0.7485548,0.7419355,0.44759324,0.61560684,0.71994144,0.7822647,0.8338149,0.53372437,0.22915384,0.5433525,0.5821115,0.35074875,0.9696531,0.53372437,0.08927943,0.3569364,0.4882698,0.2970297,1.0,0.670088,0.6298041,0.3236994,0.6539589,0.59938526,0.99710965,1.0,0.8571607,0.33670518,0.9604107,0.7056201,0.5708092,0.0,0.027223887,0.5433525,0.03519062,0.14874071,0.32658955,0.5322581,0.22344363,0.098265894,0.27712613,0.4871577,0.010115616,0.38709682,0.2930806,0.0,0.38563055,0.35439807,40
./dataset-for-classification/kapotasana/3651b2f7ffa1044d376c94595f5a84e56d0d8c296864e4cda3d27fe572459cde.png,0.18876208,0.60698026,0.32410085,0.20105354,0.59180576,0.598912,0.39244956,0.3444613,0.211844,0.20368749,0.6054628,0.29823488,0.20456544,0.5872534,0.13914715,0.44073758,0.0,0.052087016,0.13081652,0.5295903,0.17243224,0.093942076,0.5538695,0.51458347,0.093942076,0.55993927,0.5967882,0.050043903,0.8437025,0.4126663,0.0,0.99999994,0.24175744,0.7445128,0.38846734,0.05223179,0.7787534,0.34901366,0.046629105,0.9104477,0.82094085,0.18347645,1.0,0.9301973,0.20516324,0.5355575,0.8224582,0.2075789,0.53731346,0.8194233,0.19552098,30
./dataset-for-classification/eka-pada-rajakapotasana-ii/4c1b7c41aea3d72b5643b01bd3041addcb79c5edcfbd860b4d30b92374835710.png,0.89192885,0.3483709,0.16709334,0.90287286,0.38471174,0.15652734,0.9658003,0.3258145,0.09598285,0.83994526,0.3634085,0.36739177,1.0,0.2807017,0.17798696,0.6853625,0.32330823,0.24649537,0.7209303,0.283208,0.054696314,0.33515733,0.18671675,0.27663857,0.85225713,0.021303266,0.64874107,0.20383036,0.0,0.60988045,0.20383036,0.0,0.40349337,0.37619704,0.78947365,0.061602555,0.48563614,0.6065163,0.04679191,0.0,0.6666665,0.5424908,0.0,0.6654134,0.47049618,0.24623804,0.9774435,0.36854473,0.2640219,0.99999994,0.2982861,26
./dataset-for-classification/utthita-trikonasana/19f46a88a28e3865390913f0b877225eccf78c99070d4415f52e92841dd2f1d2.png,0.9589258,0.4426934,1.0452058,0.9763033,0.4555874,1.1720266,0.9763033,0.4255014,1.2649506,0.9352291,0.5358166,1.0047033,0.94786733,0.55157596,0.8081457,0.80252767,0.60601723,0.7474543,0.76935226,0.38108885,0.55561197,0.77409154,0.8266476,0.7570776,0.77567136,0.8309456,0.7088181,0.756714,0.93839544,0.8804401,0.7298578,0.0,1.9676204,0.55766195,0.6375358,0.27319178,0.44549766,0.55587393,0.21787718,0.7725119,0.82951295,0.3247052,0.20221171,0.790831,1.196523,0.99999994,0.97994274,0.40351287,0.0,1.0000001,0.72529244,71
./dataset-for-classification/savasana/200a1a0e7d48c784bcaf4e6ac64ed7a2b5f7aea35a7d561232f61d93884e201e.png,0.049113244,0.5513125,1.1875904,0.0,0.54892606,0.8992366,0.021828115,0.6396181,0.65168256,0.061391547,0.849642,0.6136332,0.06684859,0.8448687,0.8455888,0.19645296,0.43436748,0.14038754,0.30832195,0.81622905,0.17674176,0.3997271,0.25775653,0.55163294,0.66712135,0.9284007,0.6227549,0.49931788,0.05250597,1.1741496,0.4979536,0.05250597,0.4495395,0.66712135,0.25298327,0.101821944,0.7448841,0.48926002,0.07917022,0.8321964,0.0,0.058135353,0.33833557,0.91169447,0.30202073,0.65075034,0.23150355,0.06479672,0.99999994,0.99999994,0.31776527,50
./dataset-for-classification/pasasana/2e60d869a8def28abb8777c91f4218c1ba3c937f082409a2549020b55d870b07.png,0.35315314,0.02605211,2.0405045,0.30810818,0.0,0.6272009,0.24684685,0.009018034,1.4304972,0.08648652,0.10921844,0.9067396,0.08828831,0.10821643,1.5249839,0.6432433,0.19539076,0.29672605,0.050450474,0.42985973,0.28247553,0.0,0.6753507,0.2448352,0.0,0.67735475,0.47015253,0.4144145,0.64729464,0.11210443,0.527928,0.9729459,0.0706095,1.0,0.7855712,0.07067069,0.7675675,0.8507015,0.073148824,0.14054057,0.55210423,0.24459235,0.13873875,0.5591183,0.23856322,0.5621623,1.0,0.24000114,0.5423424,0.97795594,0.35642356,41
